repository_normalized,url,source_count,source_catalogues,status
bentlybro/siftr,https://github.com/bentlybro/siftr,2,"[""Omrigotlieb/awesome-jev"", ""hellogumbo/awesome-jev""]",unverified_outgoing_link_candidate
berkayturk/appstore-precheck,https://github.com/berkayturk/appstore-precheck,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
berriai/litellm,https://github.com/berriai/litellm,7,"[""BeatAPI/awesome-jev"", ""cobanov/awesome-jev"", ""heyjunpenn/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
bespokelabsai/nimble,https://github.com/bespokelabsai/nimble,15,"[""BeatAPI/awesome-jev"", ""CodeAlex52/awesome-jev-cn"", ""LouisUltra/jev-deep-dive"", ""MrJev/awesome-jev"", ""MumuTW/awesome-jev"", ""OmniJev/awesome-jev-gallery"", ""Promethe-us/awesome-jev"", ""RadRebelSam/awesome-jev"", ""jtnkminimal/awesome-jev"", ""kydlikebtc/awesome-jev"", ""mabodx/awesome-jev"", ""notsointresting/awesome-jev-family"", ""stainlu/awesome-jev"", ""tanxarx/awesome-jev"", ""yzfly/awesome-jev-zh""]",unverified_outgoing_link_candidate
bestagentkits/cloud-harness-mcp,https://github.com/bestagentkits/cloud-harness-mcp,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
bestagentkits/jev-skillful,https://github.com/bestagentkits/jev-skillful,8,"[""JohnDotOwl/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""daftAI2026/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""valentynkit/awesome-jev-typesafe""]",unverified_outgoing_link_candidate
bestagentkits/typesafe-demo-mcp,https://github.com/bestagentkits/typesafe-demo-mcp,5,"[""Omrigotlieb/awesome-jev"", ""daftAI2026/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev""]",unverified_outgoing_link_candidate
bestony/bestony-userscripts,https://github.com/bestony/bestony-userscripts,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
beto11-gif/jev-trading-backend,https://github.com/beto11-gif/jev-trading-backend,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
bettertyped/hyper-fetch,https://github.com/bettertyped/hyper-fetch,1,"[""jellydn/awesome-typesafe""]",unverified_outgoing_link_candidate
betterzflyee/dsh-jev-adapter,https://github.com/betterzflyee/dsh-jev-adapter,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
betwixt-labs/tempo,https://github.com/betwixt-labs/tempo,1,"[""jellydn/awesome-typesafe""]",unverified_outgoing_link_candidate
bewinxed/jevgpt,https://github.com/bewinxed/jevgpt,8,"[""JohnDotOwl/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""daftAI2026/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
bfalkowski/jev-experiments,https://github.com/bfalkowski/jev-experiments,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
bflabsai/bf-jev-deep-research,https://github.com/bflabsai/bf-jev-deep-research,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
bgrablin/hermes-switchyard,https://github.com/bgrablin/hermes-switchyard,2,"[""daftAI2026/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
bhaig-de/jev-design-test,https://github.com/bhaig-de/jev-design-test,3,"[""KennethAshley/awesome-jev"", ""RadRebelSam/awesome-jev"", ""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
bhaskarpraveen/jev-healthcare-support-router,https://github.com/bhaskarpraveen/jev-healthcare-support-router,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
bhavikprit/instinct-ai,https://github.com/bhavikprit/instinct-ai,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
bhcbhc/jev-rubik-cube-restoration,https://github.com/bhcbhc/jev-rubik-cube-restoration,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
bidurkhatri/jev-mcp-lab,https://github.com/bidurkhatri/jev-mcp-lab,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
bigdra50/a-tour-of-jev,https://github.com/bigdra50/a-tour-of-jev,1,"[""mabodx/awesome-jev""]",unverified_outgoing_link_candidate
bigthap/canvas-quiz-ai-solver,https://github.com/bigthap/canvas-quiz-ai-solver,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
billionsbobby/jevrouter,https://github.com/billionsbobby/jevrouter,31,"[""Anil-matcha/awesome-jev-by-typesafe"", ""AnotiaWang/awesome-jev"", ""AppitStudio/awesome-jev"", ""BeatAPI/awesome-jev"", ""Frank-ZY-Dou/awesome-jev"", ""Gerry9000/awesome-jev"", ""KennethAshley/awesome-jev"", ""MrJev/awesome-jev"", ""OmniJev/awesome-jev-gallery"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""ckaraca/awesome-jev"", ""cobanov/awesome-jev"", ""daftAI2026/awesome-jev"", ""dog-last/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jqueryscript/awesome-jev"", ""jtnkminimal/awesome-jev"", ""kydlikebtc/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""onmyway133/awesome-jev"", ""oxwen11/awesome-jev"", ""punk2898/awesome-jev-verified"", ""rhc98/awesome-jev"", ""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""valentynkit/awesome-jev-typesafe"", ""walidboulanouar/awesome-jev-use-cases"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
billkishore/opensysone,https://github.com/billkishore/opensysone,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
bilune/jev-design,https://github.com/bilune/jev-design,4,"[""KennethAshley/awesome-jev"", ""robokrunch/awesome-jev"", ""stainlu/awesome-jev"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
binbandit/jev-demo,https://github.com/binbandit/jev-demo,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
bingelsworth/judgejev,https://github.com/bingelsworth/judgejev,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
binnash/typesafe-sdk,https://github.com/binnash/typesafe-sdk,9,"[""JohnDotOwl/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""daftAI2026/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
bipinrajc/jev-api-experiments,https://github.com/bipinrajc/jev-api-experiments,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
bismawy/pi-jev-eye,https://github.com/bismawy/pi-jev-eye,2,"[""RadRebelSam/awesome-jev"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
bitnovus/jev-spam-eval,https://github.com/bitnovus/jev-spam-eval,24,"[""AbdelStark/awesome-typesafe-jev"", ""AiPersonacademy/Awesome-jev-use"", ""AnotiaWang/awesome-jev"", ""Gerry9000/awesome-jev"", ""OmniJev/awesome-jev-gallery"", ""Omrigotlieb/awesome-jev"", ""SeeAPI/awesome-jev-use-cases"", ""Vishnurr2k01/awesome-jev"", ""daftAI2026/awesome-jev"", ""dog-last/awesome-jev"", ""fatwang2/awesome-jev"", ""ham-zax/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jqueryscript/awesome-jev"", ""kraayenjon/awesome-jev"", ""mabodx/awesome-jev"", ""oxwen11/awesome-jev"", ""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""v-modal/awesome-jev-tools"", ""valentynkit/awesome-jev-typesafe"", ""yibie/awesome-jev"", ""yzfly/awesome-jev-zh""]",unverified_outgoing_link_candidate
bitomule/jevi,https://github.com/bitomule/jevi,3,"[""mabodx/awesome-jev"", ""rhc98/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
biztactix-ryan/typesafe.sdk.c-,https://github.com/biztactix-ryan/typesafe.sdk.c-,1,"[""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
biztactix/n8n-nodes-typesafe,https://github.com/biztactix/n8n-nodes-typesafe,4,"[""AppitStudio/awesome-jev"", ""daftAI2026/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
blackjaxdev/xrengine,https://github.com/blackjaxdev/xrengine,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
blackopsrepl/jev-team-calendar,https://github.com/blackopsrepl/jev-team-calendar,3,"[""jtnkminimal/awesome-jev"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
bladedevoff/stuntd,https://github.com/bladedevoff/stuntd,2,"[""AppitStudio/awesome-jev"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
blakestone-x/jev-mcp,https://github.com/blakestone-x/jev-mcp,27,"[""AbdelStark/awesome-typesafe-jev"", ""AiPersonacademy/Awesome-jev-use"", ""AnotiaWang/awesome-jev"", ""Gerry9000/awesome-jev"", ""JohnDotOwl/awesome-jev"", ""KennethAshley/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""Vishnurr2k01/awesome-jev"", ""cobanov/awesome-jev"", ""daftAI2026/awesome-jev"", ""evan87863/awesome-jev-examples"", ""fatwang2/awesome-jev"", ""ham-zax/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""kraayenjon/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""notsointresting/awesome-jev-family"", ""oxwen11/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""v-modal/awesome-jev-tools"", ""valentynkit/awesome-jev-typesafe"", ""walidboulanouar/awesome-jev-use-cases"", ""yibie/awesome-jev"", ""yzfly/awesome-jev-zh""]",unverified_outgoing_link_candidate
blas0/jev-shadcn-lint-eval,https://github.com/blas0/jev-shadcn-lint-eval,6,"[""Omrigotlieb/awesome-jev"", ""daftAI2026/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
blazejkustra/softlint,https://github.com/blazejkustra/softlint,2,"[""RadRebelSam/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
blazskufca/typesafe-sdk-go,https://github.com/blazskufca/typesafe-sdk-go,3,"[""daftAI2026/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
blck-snwmn/playground-jev,https://github.com/blck-snwmn/playground-jev,2,"[""mabodx/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
blingdivinity/jevseek,https://github.com/blingdivinity/jevseek,1,"[""AppitStudio/awesome-jev""]",unverified_outgoing_link_candidate
blisspixel/fragr,https://github.com/blisspixel/fragr,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
bluelvren/lvren-jev,https://github.com/bluelvren/lvren-jev,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
bmccarn/tracecheck,https://github.com/bmccarn/tracecheck,2,"[""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
bnistor4/fotocopiatrice,https://github.com/bnistor4/fotocopiatrice,1,"[""AppitStudio/awesome-jev""]",unverified_outgoing_link_candidate
bnsd55/jevmlx,https://github.com/bnsd55/jevmlx,29,"[""AbdelStark/awesome-typesafe-jev"", ""AiPersonacademy/Awesome-jev-use"", ""Anil-matcha/awesome-jev-by-typesafe"", ""AnotiaWang/awesome-jev"", ""BeatAPI/awesome-jev"", ""Gerry9000/awesome-jev"", ""JohnDotOwl/awesome-jev"", ""KennethAshley/awesome-jev"", ""KuzanJ/awesome-jev"", ""MrJev/awesome-jev"", ""MumuTW/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""Vishnurr2k01/awesome-jev"", ""cobanov/awesome-jev"", ""daftAI2026/awesome-jev"", ""dog-last/awesome-jev"", ""fatwang2/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jqueryscript/awesome-jev"", ""jtnkminimal/awesome-jev"", ""kraayenjon/awesome-jev"", ""mabodx/awesome-jev"", ""punk2898/awesome-jev-verified"", ""sontakey/awesome-jev"", ""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""valentynkit/awesome-jev-typesafe"", ""yzfly/awesome-jev-zh""]",unverified_outgoing_link_candidate
bodila51/grok-bot-jev,https://github.com/bodila51/grok-bot-jev,18,"[""AppitStudio/awesome-jev"", ""BeatAPI/awesome-jev"", ""KennethAshley/awesome-jev"", ""MrJev/awesome-jev"", ""OmniJev/awesome-jev-gallery"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""ham-zax/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jqueryscript/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""onmyway133/awesome-jev"", ""oxwen11/awesome-jev"", ""stainlu/awesome-jev"", ""wh000wh000/awesome-jev-live"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
bodila51/jev-chooses-a-llm,https://github.com/bodila51/jev-chooses-a-llm,2,"[""RadRebelSam/awesome-jev"", ""hellogumbo/awesome-jev""]",unverified_outgoing_link_candidate
bodila51/jev-hft-model-router,https://github.com/bodila51/jev-hft-model-router,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
bodila51/muse-jev-playbook,https://github.com/bodila51/muse-jev-playbook,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
bogusweb/cv-by-jev,https://github.com/bogusweb/cv-by-jev,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
bogusweb/ship-game-with-jev,https://github.com/bogusweb/ship-game-with-jev,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
bohutang/sift,https://github.com/bohutang/sift,11,"[""KennethAshley/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""ham-zax/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""oxwen11/awesome-jev"", ""v-modal/awesome-jev-tools"", ""walidboulanouar/awesome-jev-use-cases"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
bojansandhaus/jev-decisions,https://github.com/bojansandhaus/jev-decisions,7,"[""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""hellogumbo/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
bojansandhaus/jev-home-assistant-sentinel,https://github.com/bojansandhaus/jev-home-assistant-sentinel,2,"[""RadRebelSam/awesome-jev"", ""mabodx/awesome-jev""]",unverified_outgoing_link_candidate
bojansandhaus/jev-lcm-dsh-compaction,https://github.com/bojansandhaus/jev-lcm-dsh-compaction,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
bojansandhaus/jev-lcm-hermes-compaction,https://github.com/bojansandhaus/jev-lcm-hermes-compaction,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
bonghancho/jev-ai-gateway-sample,https://github.com/bonghancho/jev-ai-gateway-sample,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
bonsai/furui,https://github.com/bonsai/furui,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
boozedog/pi-codemode,https://github.com/boozedog/pi-codemode,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
boredrhino/jevston,https://github.com/boredrhino/jevston,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
boriscardano/herdr-jev-router,https://github.com/boriscardano/herdr-jev-router,2,"[""stainlu/awesome-jev"", ""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
borislemeec/jev,https://github.com/borislemeec/jev,10,"[""KennethAshley/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jtnkminimal/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
bornakapusta/slop-guard,https://github.com/bornakapusta/slop-guard,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
bottlebrushes/jev-orb,https://github.com/bottlebrushes/jev-orb,5,"[""daftAI2026/awesome-jev"", ""heyjunpenn/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
bouncerguy/jevwrapper,https://github.com/bouncerguy/jevwrapper,1,"[""daftAI2026/awesome-jev""]",unverified_outgoing_link_candidate
boundaryml/baml,https://github.com/boundaryml/baml,4,"[""cobanov/awesome-jev"", ""jtnkminimal/awesome-jev"", ""mabodx/awesome-jev"", ""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
boundaryml/feelings,https://github.com/boundaryml/feelings,5,"[""AppitStudio/awesome-jev"", ""KennethAshley/awesome-jev"", ""MrJev/awesome-jev"", ""RadRebelSam/awesome-jev"", ""mabodx/awesome-jev""]",unverified_outgoing_link_candidate
box-community/box-jev-incident-triage,https://github.com/box-community/box-jev-incident-triage,2,"[""stainlu/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
bpmforbusiness/jev-agent-harness,https://github.com/bpmforbusiness/jev-agent-harness,1,"[""wh000wh000/awesome-jev-live""]",unverified_outgoing_link_candidate
bradagi/ruling,https://github.com/bradagi/ruling,4,"[""AbdelStark/awesome-typesafe-jev"", ""RadRebelSam/awesome-jev"", ""cobanov/awesome-jev"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
bradmyrick/jev-rug-checker,https://github.com/bradmyrick/jev-rug-checker,3,"[""JohnDotOwl/awesome-jev"", ""mabodx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev""]",unverified_outgoing_link_candidate
braedennn/openjev,https://github.com/braedennn/openjev,1,"[""tanxarx/awesome-jev""]",unverified_outgoing_link_candidate
brainstormity/jev-for-dummies,https://github.com/brainstormity/jev-for-dummies,1,"[""stainlu/awesome-jev""]",unverified_outgoing_link_candidate
brainstormity/jev-moderation-bot,https://github.com/brainstormity/jev-moderation-bot,25,"[""AiPersonacademy/Awesome-jev-use"", ""AppitStudio/awesome-jev"", ""Gerry9000/awesome-jev"", ""KennethAshley/awesome-jev"", ""MrJev/awesome-jev"", ""Omrigotlieb/awesome-jev"", ""RadRebelSam/awesome-jev"", ""SeeAPI/awesome-jev-use-cases"", ""dog-last/awesome-jev"", ""evan87863/awesome-jev-examples"", ""ham-zax/awesome-jev"", ""hellogumbo/awesome-jev"", ""heyjunpenn/awesome-jev"", ""jqueryscript/awesome-jev"", ""kraayenjon/awesome-jev"", ""logicrw/awesome-jev-projects"", ""mabodx/awesome-jev"", ""oxwen11/awesome-jev"", ""punk2898/awesome-jev-verified"", ""stainlu/awesome-jev"", ""tanxarx/awesome-jev"", ""thevibeworks/awesome-typesafe-jev"", ""v-modal/awesome-jev-tools"", ""valentynkit/awesome-jev-typesafe"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
brainstormity/jev-x-sentiment-analysis,https://github.com/brainstormity/jev-x-sentiment-analysis,14,"[""AiPersonacademy/Awesome-jev-use"", ""KennethAshley/awesome-jev"", ""MrJev/awesome-jev"", ""RadRebelSam/awesome-jev"", ""dog-last/awesome-jev"", ""ham-zax/awesome-jev"", ""jqueryscript/awesome-jev"", ""mabodx/awesome-jev"", ""onmyway133/awesome-jev"", ""oxwen11/awesome-jev"", ""punk2898/awesome-jev-verified"", ""stainlu/awesome-jev"", ""wh000wh000/awesome-jev-live"", ""yibie/awesome-jev""]",unverified_outgoing_link_candidate
